route_id_idx,target_stop_idx,distance_to_target_stop_m,current_speed_mps,time_of_day_min,day_of_week,current_delay_sec,is_raining,headway_to_prev_bus_sec,tta_sec
16,30,3272.97,5.34,379,5,80.57,0,641.31,997.18
2,35,513.49,8.32,570,1,-470.2,0,805.61,10.0
17,90,4919.76,7.4,680,1,121.31,0,1149.4,1181.44
5,41,4355.07,10.76,1049,5,646.37,0,675.9,962.09
0,78,3029.97,5.15,994,5,584.74,0,503.02,1073.21
10,18,1669.32,9.79,1193,1,-120.95,0,1096.78,261.08
15,77,1151.44,10.37,829,1,-18.02,0,994.7,254.28
18,48,1921.2,11.37,196,3,-385.06,0,1704.3,150.47
9,90,1737.43,10.33,1430,1,460.48,1,947.4,604.4
7,57,2066.83,11.03,706,5,41.65,0,721.97,384.83
10,33,4511.47,7.7,462,5,643.3,1,387.49,1312.66
10,1,602.94,5.54,129,5,-431.31,0,1645.9,10.0
3,51,3578.31,12.5,1372,2,-143.11,1,886.45,525.1
12,76,1357.72,14.2,593,4,-150.89,0,1075.87,174.8
17,60,263.68,4.58,627,3,295.86,1,1235.36,256.5
2,35,232.05,9.4,1421,3,-27.52,0,1004.28,10.0
10,60,3649.82,5.34,940,1,113.36,0,1752.44,1138.63
13,57,416.2,14.12,765,2,71.07,0,1261.9,53.61
13,82,320.58,13.22,673,4,-143.73,0,1388.97,10.0
10,75,3420.45,13.11,31,0,-160.62,0,1580.22,420.9
11,26,3562.7,8.11,374,1,595.81,1,378.99,1120.16
18,27,3930.86,12.28,321,3,741.91,0,790.12,1117.26
18,94,1411.52,4.92,486,3,44.78,0,517.97,428.2
4,3,1177.15,8.75,455,2,-521.61,0,648.43,10.0
3,10,1239.76,11.16,111,3,-135.92,0,1617.31,154.74
2,29,668.91,7.43,901,3,272.27,0,1252.08,168.67
0,80,1801.63,13.79,207,0,52.69,0,1484.54,336.97
6,37,1834.05,9.51,337,4,481.07,1,1777.62,553.8
9,68,2249.22,10.82,1232,4,-250.45,1,1406.37,399.55
11,88,2057.27,13.38,1380,4,-461.64,0,735.48,136.52
9,35,3761.35,4.42,466,2,-39.34,0,821.27,996.1
7,23,1941.75,6.7,946,3,-227.5,0,756.16,273.15
18,99,1154.57,13.65,1307,3,415.52,0,616.38,378.84
4,79,1850.63,11.82,1274,5,-14.3,0,1315.49,324.02
15,83,2344.0,10.16,1321,3,48.42,1,784.96,548.98
5,1,2992.01,6.42,524,1,230.87,0,342.86,926.05
11,61,476.75,9.72,764,2,429.71,1,1448.72,344.35
13,85,3429.77,7.59,174,4,243.43,1,1192.59,874.68
5,50,2519.68,14.02,249,4,290.0,0,1640.6,475.9
11,81,4071.44,11.12,25,0,430.85,0,927.1,939.58
3,59,828.19,9.67,1074,4,489.41,0,624.08,394.08
3,99,2948.05,10.06,151,1,-83.89,0,1739.61,509.75
12,28,795.13,11.96,648,5,39.55,0,791.55,115.1
9,93,185.65,6.5,256,3,-133.95,0,1062.31,10.0
11,86,1897.05,3.59,1044,0,100.35,0,702.01,675.11
20,19,1816.68,8.47,1173,0,488.28,1,700.7,657.77
14,71,4323.24,16.09,676,5,546.89,0,1226.56,951.51
8,48,2264.04,13.95,627,1,264.29,0,686.26,576.86
12,66,4702.18,10.21,1398,4,64.87,0,727.42,928.69
0,12,3774.54,10.48,720,1,635.76,1,722.76,967.14
2,66,4084.01,11.48,880,0,324.29,0,1765.25,882.41
2,88,3753.77,6.3,946,1,-40.36,0,964.81,991.19
9,10,970.21,7.43,556,6,95.64,0,923.05,234.51
0,60,1379.69,9.67,1248,3,-344.36,0,1310.88,34.42
1,100,107.51,10.53,1115,6,48.87,0,418.13,41.45
9,14,3583.89,4.41,394,4,-41.6,0,601.53,955.52
8,70,3647.56,6.1,490,6,-27.9,1,488.53,978.25
2,58,3750.63,6.79,305,2,-101.99,0,1541.38,756.0
14,80,1949.73,12.34,327,6,45.99,0,1117.02,396.52
3,59,2981.34,9.35,74,6,446.22,1,768.62,1017.2
3,29,1839.96,9.18,1063,6,-236.47,0,895.51,282.26
8,53,4201.38,14.02,627,6,467.36,0,1395.89,1071.47
8,95,1084.01,16.49,104,5,128.57,0,616.66,258.16
7,76,1524.85,12.82,1225,5,-272.75,0,1605.12,72.21
5,32,3715.69,7.08,1082,0,807.39,1,569.95,1415.96
10,93,3013.19,9.36,1089,5,217.18,0,636.24,758.07
1,71,3974.68,10.05,905,0,176.66,0,920.63,766.84
9,53,3506.57,12.49,947,5,98.5,0,1633.73,780.3
8,83,3365.58,7.78,194,2,-124.62,1,1620.59,768.07
17,62,2353.67,4.19,1057,6,-377.31,0,712.69,460.96
13,23,2471.92,6.32,1020,0,64.53,0,667.73,687.98
5,83,2288.85,11.45,543,6,398.23,1,1640.57,714.04
13,22,4051.34,11.18,1317,3,145.56,0,1522.8,833.16
18,6,3575.27,11.89,786,5,131.43,1,1168.11,820.47
6,70,1211.99,4.07,1025,0,827.0,0,366.12,783.72
11,60,517.89,14.87,674,1,207.08,0,691.67,168.39
5,5,1150.03,11.59,545,2,-25.16,1,1077.25,258.23
19,62,425.33,9.46,1045,5,673.05,0,398.67,387.56
3,73,656.38,14.67,783,0,-273.81,0,982.68,10.0
12,57,374.13,7.52,1372,0,-191.63,1,1041.17,10.92
19,88,1769.48,13.7,702,2,-790.35,0,1779.88,10.0
11,37,1861.16,13.39,636,3,-347.58,0,1721.37,121.33
15,99,821.81,7.25,256,0,153.92,0,1119.14,207.2
15,51,2314.71,13.53,154,1,117.23,0,1199.59,285.71
18,96,1203.27,7.18,668,4,-523.36,0,1227.51,10.0
20,46,1539.12,4.46,1045,2,117.65,0,597.08,498.74
12,40,4209.42,7.52,1192,2,454.76,0,1349.38,1035.46
16,77,2605.53,4.73,1006,0,-165.0,0,322.73,673.1
13,42,879.28,8.2,279,5,137.67,0,1562.61,265.08
13,95,2832.89,8.22,1028,6,-551.72,0,372.37,364.31
15,7,4684.21,5.64,385,2,342.32,1,787.36,1267.52
2,77,3531.65,11.14,545,5,-208.76,0,1514.01,546.11
6,25,4324.59,5.34,1284,1,-68.8,0,930.26,1125.47
19,83,969.08,8.48,966,0,831.92,0,591.37,600.64
7,0,898.77,13.43,1351,2,-624.85,0,1080.4,10.0
1,58,1139.4,11.44,72,3,-38.84,0,905.59,188.85
0,74,3427.59,7.24,228,3,326.96,1,1344.46,845.59
16,41,1781.98,8.78,847,3,237.54,0,1071.28,441.39
20,7,4262.86,6.78,218,3,-302.94,0,732.87,791.81
9,39,2822.48,5.64,702,6,-171.38,0,1450.06,535.38
14,28,2336.98,13.46,49,5,-115.94,1,1237.36,380.41
3,27,1708.03,15.18,1205,5,16.54,0,1116.11,306.34
7,29,332.21,12.18,234,6,83.68,1,1023.91,197.73
5,16,1371.01,8.97,197,4,-300.31,1,1199.23,180.86
19,47,4041.87,8.8,405,6,573.41,1,874.39,1067.84
10,61,817.29,9.08,915,5,172.1,1,1466.67,286.03
8,17,1830.82,5.09,227,1,-83.53,0,1505.87,383.76
9,1,2613.97,8.34,1269,0,-187.49,0,1557.89,340.01
3,6,3987.15,10.31,5,1,-96.82,1,663.52,798.55
8,44,1922.25,12.56,154,5,-199.31,0,761.83,219.57
15,27,3934.41,5.32,675,4,61.22,0,765.89,1250.58
3,99,2111.66,8.5,1081,3,257.54,0,604.28,498.44
5,90,4824.97,6.68,62,2,219.78,0,716.89,1174.76
4,35,632.39,5.11,470,4,-116.92,0,623.12,116.83
16,3,3199.51,13.84,1203,6,-726.23,0,1269.26,150.79
2,50,1819.5,5.96,321,5,-135.62,1,1082.37,377.96
12,29,3903.32,3.52,364,3,305.75,0,565.66,1470.33
20,32,866.85,3.68,379,2,120.48,0,409.45,313.39
19,83,2525.4,5.22,1159,1,-245.22,0,1392.74,649.65
4,25,2584.7,9.77,630,3,90.61,0,1121.69,477.59
17,42,317.74,15.0,248,4,180.91,0,775.11,101.41
19,95,1970.6,6.97,1104,4,411.09,0,696.14,590.5
12,14,1513.21,10.89,1022,5,-246.22,0,726.06,186.17
11,11,2463.45,13.11,703,3,-30.99,0,1438.23,338.98
0,85,2602.04,8.3,445,0,890.51,1,742.73,1018.14
12,40,763.69,11.42,1424,1,182.69,0,1766.04,198.01
10,40,3101.11,5.11,888,2,17.78,1,733.9,877.45
15,73,1245.6,10.93,1432,0,831.27,0,1297.05,641.68
6,90,3678.32,8.33,263,5,332.83,1,694.83,917.33
18,28,4213.15,7.51,1201,1,-75.84,0,1780.57,928.39
13,27,594.22,12.74,132,3,-247.93,0,1055.45,10.0
0,77,4648.8,9.74,79,1,-128.44,0,1188.87,894.99
6,13,4560.35,10.55,1146,5,-84.52,0,987.86,907.85
5,2,1880.59,7.64,550,5,144.94,1,1193.69,471.15
18,54,439.03,10.37,1234,4,17.14,0,1769.86,35.42
4,28,1513.86,11.14,621,1,-29.63,1,1112.37,334.97
11,43,4191.55,6.4,474,4,-180.84,0,623.22,959.12
2,65,3282.61,5.44,790,1,-157.75,0,680.75,892.7
19,96,4082.83,6.85,420,6,605.52,0,482.19,1115.73
13,74,341.59,3.79,459,1,176.67,0,688.75,158.41
16,15,4192.78,5.27,936,3,-22.65,1,660.17,1118.33
11,36,4356.51,12.15,672,5,-239.64,1,1082.4,788.91
6,29,133.73,8.93,1089,4,-333.88,0,658.25,10.0
4,34,1280.92,12.88,246,4,134.04,0,1018.22,232.37
16,50,916.04,11.01,139,2,150.51,0,1581.19,239.26
19,61,488.35,10.01,364,0,40.65,0,647.26,128.7
9,30,2980.06,11.47,846,3,554.7,1,1358.29,800.4
7,91,386.44,9.98,640,4,406.03,0,1775.98,297.26
12,79,2982.81,7.76,474,6,424.62,1,830.44,880.3
8,14,1934.74,6.04,460,6,288.99,1,515.96,786.04
11,20,3956.58,7.52,578,0,-241.99,0,889.57,808.41
16,49,1565.25,9.81,1399,6,479.19,0,983.77,504.93
15,54,4924.5,9.94,543,5,-49.97,0,1132.56,915.42
17,65,3817.04,10.47,400,0,305.37,0,662.71,746.27
10,80,3038.52,12.76,1191,1,-87.98,0,1659.53,458.15
15,48,4685.75,11.53,593,3,179.04,0,1387.61,1000.98
14,18,4953.76,4.99,755,1,582.91,1,677.61,1786.74
6,39,3883.0,6.52,609,1,458.23,1,746.77,1298.41
8,34,1197.26,8.18,549,1,-178.67,0,1195.54,135.62
14,45,250.73,12.2,1147,4,344.62,0,1545.46,218.17
2,60,4582.88,7.55,1095,0,18.94,0,522.21,926.44
4,71,4781.77,12.93,958,4,-274.94,0,1441.52,728.76
8,18,3940.72,5.87,1155,4,271.4,0,614.23,1108.86
13,0,3400.53,6.64,360,5,-455.51,0,601.73,580.3
11,92,2623.54,14.77,573,6,610.34,0,1044.12,671.09
19,26,2254.37,14.64,1387,0,303.39,0,780.59,416.44
16,68,2365.82,15.3,1358,5,-313.42,0,1452.12,118.6
15,35,4317.2,12.02,803,4,444.07,1,663.44,985.73
3,47,1096.53,9.06,244,5,352.16,1,1543.74,419.06
4,15,4515.31,10.08,106,6,-46.19,0,1787.12,772.66
8,96,3972.34,11.55,1147,5,533.92,0,1761.74,978.3
11,71,4630.97,9.42,343,5,119.49,0,1412.25,1087.93
16,92,1875.12,8.75,1269,5,960.85,1,680.55,1004.09
10,95,3916.31,6.13,1044,5,819.62,0,878.72,1351.15
17,77,544.43,6.06,710,2,474.8,1,839.51,379.82
4,100,1868.4,7.38,499,1,-103.58,0,412.95,295.75
12,56,1023.43,7.5,1073,1,-323.71,0,318.5,105.98
12,8,4386.34,6.64,911,0,121.97,0,1633.38,1226.47
7,28,4283.11,16.42,1339,5,300.86,0,872.32,868.84
11,25,2616.17,7.35,1106,5,207.96,0,835.11,613.26
15,86,1170.66,15.12,750,6,7.44,0,1342.52,244.52
8,7,4893.93,3.6,535,4,115.73,0,623.32,1874.78
20,52,1780.3,9.72,697,4,-121.84,0,1505.27,274.53
17,28,4185.58,15.51,767,6,205.22,0,831.77,789.66
1,35,3538.75,12.51,63,2,785.01,1,786.95,1013.4
14,17,4489.33,13.21,314,2,-118.8,0,1353.49,581.72
19,98,2338.55,12.17,1230,4,107.86,1,1739.65,551.44
15,23,2779.69,5.42,412,4,500.91,0,767.73,1063.88
12,65,3734.48,5.76,1061,0,367.36,0,409.09,1172.27
15,82,1985.75,7.74,115,1,-67.02,0,1119.68,404.9
7,10,2357.75,14.35,202,6,-169.42,0,1200.27,309.35
3,100,2139.18,11.76,1422,4,990.77,0,1596.06,936.52
8,64,1343.28,11.24,761,0,-123.33,1,1040.22,198.86
13,97,4922.48,6.14,1094,2,536.69,1,758.49,1530.97
11,8,1503.44,12.65,1192,6,-126.13,0,1797.58,130.16
7,69,396.66,11.78,1313,3,282.22,0,1738.1,211.25
3,94,4890.06,10.58,711,5,-218.7,1,670.26,772.72
10,81,3000.82,10.54,215,2,41.12,0,1189.55,575.69
19,78,2865.86,5.11,1076,3,543.98,1,812.1,1174.57
19,53,1241.11,3.8,370,6,154.71,1,834.43,587.97
19,86,240.85,9.98,506,1,1119.47,0,743.73,596.14
7,28,4901.93,10.21,1312,0,258.75,1,843.74,1031.62
13,98,1335.1,4.82,337,6,110.2,1,620.33,494.22
17,30,1560.8,7.83,1047,2,601.75,0,414.37,584.19
12,13,3831.4,5.36,364,5,968.34,0,751.37,1648.82
5,44,3828.63,13.37,358,3,-561.78,0,1457.27,351.99
3,25,2749.48,4.9,529,1,428.82,0,402.43,910.87
14,70,2217.83,15.75,1360,6,-546.03,0,1613.73,10.0
16,72,3245.21,8.63,1174,3,-291.99,0,1203.46,604.32
14,61,1459.73,13.64,619,6,-308.31,0,758.06,10.16
10,60,3206.54,7.63,1136,0,754.35,0,591.55,937.72
13,40,103.11,5.86,865,5,-346.8,0,1022.23,10.0
0,56,1873.4,12.45,50,3,193.78,1,1735.69,490.18
15,55,4912.91,10.47,1001,5,61.03,0,601.41,953.6
5,50,580.93,12.13,745,1,-626.27,1,714.85,10.0
0,95,920.62,5.41,783,4,37.08,0,1306.6,270.78
20,54,4581.99,7.13,977,1,212.53,1,645.87,1252.2
16,41,374.79,6.46,243,3,18.03,0,794.41,130.36
16,68,451.65,12.5,101,5,-331.23,0,1078.8,10.0
19,45,4640.25,12.36,103,1,540.07,0,1700.76,1175.03
15,86,1364.3,5.99,649,5,392.74,0,942.58,553.28
15,43,2246.02,9.12,843,3,378.32,0,705.66,650.84
7,75,2501.21,10.86,924,0,325.6,1,1114.47,642.48
13,55,3842.47,7.06,1034,6,-41.22,0,671.16,785.43
1,91,1133.02,7.47,429,3,283.06,0,851.55,382.35
18,19,4175.82,8.48,45,1,251.84,0,1655.6,862.32
16,56,1800.56,3.79,1065,5,484.56,1,374.76,866.35
16,71,1756.39,11.83,958,1,-279.35,1,1468.45,313.18
19,74,1022.0,8.95,111,1,227.99,0,1773.07,284.46
11,76,3936.28,7.57,467,5,-248.22,0,428.01,739.31
10,51,3806.95,10.74,691,6,-284.2,0,1541.32,533.06
5,51,1700.55,11.03,541,3,419.04,1,1351.37,518.06
17,43,1912.25,5.44,1310,2,686.57,1,946.55,978.53
0,75,4799.1,13.22,1332,6,85.18,1,1744.78,893.88
0,87,3611.05,7.39,550,0,-308.96,0,1738.92,691.53
10,24,4006.52,10.1,1346,5,271.37,1,1514.36,954.12
9,5,2682.65,7.31,571,4,351.01,0,1204.41,677.08
7,26,4665.19,9.45,781,0,605.34,0,1596.02,1342.75
15,93,4115.11,10.71,227,3,-19.59,0,1459.83,605.37
0,99,1870.12,8.89,764,2,778.3,1,1793.25,815.58
3,5,351.48,9.2,316,2,163.58,1,603.02,123.24
12,5,4140.74,9.61,1121,5,664.12,1,888.51,1164.78
6,21,2532.35,11.26,1243,3,-290.19,0,841.06,286.12
11,68,1667.71,7.04,992,3,-403.83,0,750.94,104.62
18,46,1853.0,11.27,106,6,437.87,0,1197.8,579.11
10,70,1442.46,5.47,416,6,557.45,0,544.03,606.39
2,4,4620.31,10.3,734,6,528.19,0,1408.65,1070.8
12,63,4987.4,10.14,138,4,-412.66,0,1221.22,818.39
16,3,799.84,11.03,669,3,-321.83,0,1585.54,10.0
4,16,870.57,8.24,1157,0,69.53,0,881.99,183.06
13,89,1658.79,6.03,1136,4,367.92,0,528.11,629.55
7,40,937.72,7.66,39,2,-98.91,0,845.63,136.84
19,48,4454.27,7.13,808,6,276.5,0,1620.99,1263.1
13,69,3501.84,5.23,556,3,127.77,0,1548.47,917.89
7,13,2809.5,5.81,235,2,370.82,0,720.82,817.09
12,92,4965.61,6.78,1335,5,291.27,1,1001.16,1492.36
10,38,1542.45,5.83,1025,4,1089.87,1,809.47,917.81
15,24,3935.95,9.7,1178,4,185.68,0,881.49,784.39
1,91,3702.21,10.94,86,5,-387.53,0,860.6,390.83
13,39,1015.22,11.24,100,3,191.21,0,1607.49,266.4
16,34,3951.69,6.43,1066,4,742.97,0,840.78,1265.53
6,42,1552.85,12.38,83,1,176.1,1,930.32,428.62
9,16,542.66,8.08,1099,3,807.96,0,820.36,478.82
19,21,2322.54,8.86,713,5,266.5,1,1024.55,650.34
12,39,4411.99,6.99,50,1,63.48,0,801.22,1012.61
5,32,2985.41,3.87,389,1,623.33,0,523.5,1291.79
11,19,489.15,8.9,754,0,196.2,0,1283.05,192.84
7,49,300.21,3.53,1037,3,64.17,0,522.3,123.63
20,52,4746.84,5.32,69,1,226.49,0,1691.37,1336.03
1,80,1125.8,4.38,339,1,366.13,1,1361.36,664.28
14,33,117.6,8.22,1337,6,-511.15,0,877.5,10.0
20,65,161.85,6.86,1372,0,360.06,0,1467.59,208.35
16,97,982.01,11.29,753,0,127.26,0,1259.9,220.83
13,21,3577.58,7.58,1182,4,-159.07,0,636.95,756.65
8,51,3055.22,10.27,272,5,-158.67,0,1476.1,588.54
2,60,1762.1,8.53,735,6,-883.18,0,1333.97,10.0
2,35,2814.1,8.63,1268,2,268.01,1,1265.12,729.6
12,64,2121.32,8.5,1132,0,470.78,1,341.71,735.8
13,5,523.35,8.89,297,3,-325.48,0,923.04,10.0
1,53,4013.36,8.49,1268,6,499.28,0,1504.53,1027.43
0,27,3813.32,12.57,806,6,-392.24,0,930.29,362.68
14,27,844.11,8.6,658,3,554.4,0,719.16,444.51
3,26,4159.0,12.09,1178,0,320.1,1,1085.59,933.6
7,87,4877.82,9.85,348,0,-145.11,1,1608.33,1004.35
18,81,4107.57,6.13,1016,5,-62.21,1,331.82,1026.17
20,47,379.35,9.25,995,5,429.88,0,708.46,291.97
9,35,3726.68,12.59,271,4,-380.99,0,1285.98,413.42
12,75,357.43,10.85,674,4,-57.94,0,1569.48,10.0
13,30,3926.93,12.6,238,3,-254.05,0,1600.18,388.43
10,13,1402.69,6.9,607,2,-121.01,0,1050.98,176.75
12,63,4463.64,14.27,1264,4,211.41,0,787.79,817.23
7,47,1100.92,13.73,77,0,271.02,0,894.06,289.5
12,67,3547.66,9.03,1154,4,216.48,0,1006.36,883.59
7,36,3007.25,6.07,514,1,686.79,0,388.39,1055.73
8,59,4704.53,7.06,102,4,316.03,1,1227.68,1219.22
6,98,1755.77,7.51,823,0,-59.06,0,1463.86,337.5
12,15,1407.43,5.75,321,1,-435.59,0,1599.88,71.08
9,86,3508.51,4.59,1024,4,100.82,0,822.15,1204.45
15,44,4519.3,10.26,130,3,-216.93,0,1230.27,875.2
5,16,1793.43,13.78,171,4,-75.62,0,1334.22,186.82
1,67,736.2,7.14,403,1,505.15,0,872.75,443.63
15,28,2266.73,5.98,374,1,333.67,0,736.03,784.53
8,24,2756.13,9.79,734,1,-110.2,0,1601.79,429.52
14,31,1072.18,5.67,340,1,358.85,1,1027.64,537.3
12,91,1122.47,11.5,811,2,-544.38,0,998.1,10.0
15,30,772.13,13.86,893,5,170.13,0,1163.0,238.61
17,2,828.66,14.35,357,0,-102.39,0,1369.58,97.16
2,58,705.06,6.04,288,4,143.6,1,850.21,302.72
17,5,3559.23,8.07,398,1,791.73,0,580.29,1155.69
3,3,4660.66,3.96,384,3,661.22,1,334.2,1936.29
16,83,4830.99,11.41,312,1,388.92,0,1071.61,873.36
12,47,3253.75,10.47,1428,3,271.58,1,815.01,757.07
14,54,4681.31,4.52,429,5,443.01,0,359.64,1489.78
16,60,2169.73,11.47,1202,4,645.63,0,1420.67,687.08
19,21,2546.36,13.39,939,2,-275.15,0,1482.19,257.12
19,44,3090.99,14.81,191,4,-366.31,0,1487.06,364.28
3,96,1641.2,10.27,613,4,119.28,0,1498.9,449.2
2,20,4415.38,3.5,461,1,543.31,0,779.72,1777.71
4,6,3802.53,4.26,1099,3,221.82,0,303.05,1347.65
13,52,1216.46,10.7,166,3,6.66,0,1613.09,227.54
18,63,4241.6,8.84,105,2,-262.35,0,907.76,577.4
1,30,693.01,13.55,1317,2,-203.6,0,1004.51,10.0
20,61,2391.69,3.65,512,1,60.42,1,717.08,889.71
8,25,4683.11,11.4,101,1,27.2,1,1280.4,795.26
14,71,4997.15,10.91,1426,2,-795.71,1,952.86,475.84
16,57,3658.03,8.62,603,1,-29.69,0,983.4,647.6
4,72,4671.2,10.7,984,6,-238.43,0,327.6,889.08
5,59,2905.1,7.98,704,3,-380.12,0,797.59,302.12
10,81,796.41,8.81,1395,3,37.69,0,807.51,166.93
10,37,2075.4,7.63,532,2,174.89,0,613.83,542.95
16,38,2855.89,9.89,1221,5,484.43,0,974.45,679.65
12,80,3739.59,5.76,1023,3,88.63,0,661.08,1084.99
19,87,3181.73,7.57,522,5,559.58,0,515.06,882.94
19,100,3953.02,11.09,815,3,149.5,0,1526.06,711.19
10,1,410.28,6.71,178,0,226.92,0,1344.0,176.51
2,39,4643.11,8.13,716,3,-259.91,0,1706.06,792.6
14,4,801.01,6.87,1272,3,142.74,0,1181.6,222.52
20,84,3064.5,12.4,748,4,1004.18,1,676.19,1105.99
11,92,4670.05,6.97,1063,3,637.92,1,392.4,1421.8
5,99,4745.39,12.46,783,6,129.39,1,1028.16,951.97
2,51,2830.51,6.04,320,2,-45.45,1,901.64,733.11
12,6,2499.4,11.97,266,4,215.59,1,1014.55,581.36
12,30,2758.35,10.44,1061,2,354.68,0,320.67,811.3
3,65,3200.96,14.52,279,6,114.53,0,815.36,577.81
20,52,874.59,7.34,643,1,201.97,1,1407.52,358.3
13,51,2174.74,13.77,221,0,-210.97,0,883.3,250.12
6,95,4052.22,5.96,1172,6,-119.07,0,1714.79,835.45
6,22,4105.16,12.16,1439,4,-161.24,0,798.28,570.24
11,14,3148.58,12.29,327,1,-214.34,0,735.5,388.84
3,29,2016.77,5.58,116,4,-70.95,0,1338.45,538.97
13,9,1706.08,8.4,966,0,516.03,0,607.27,654.06
14,13,4508.91,8.08,1037,0,486.02,0,632.06,1282.15
11,79,2811.56,8.34,103,4,361.54,0,1292.28,736.58
1,35,1403.64,8.15,1073,3,573.78,1,713.69,566.72
16,49,4486.91,13.36,932,4,176.91,0,1789.81,763.63
0,15,460.45,3.66,415,1,157.42,0,405.78,194.51
2,34,2952.09,5.37,657,0,-69.84,0,1778.78,724.45
7,80,1509.79,16.27,1250,5,-238.97,0,1617.81,56.01
11,18,990.15,7.55,951,4,225.11,1,1313.43,360.07
2,72,2231.84,9.0,647,2,442.18,0,752.92,770.31
9,74,4745.78,8.17,1226,2,-353.49,0,1427.34,834.3
20,27,2335.3,8.39,1072,4,-62.54,0,896.3,446.27
12,61,1466.78,6.09,901,1,192.37,0,1790.66,452.95
17,98,2068.79,5.03,84,1,420.94,1,806.14,925.86
15,96,2552.97,11.31,1204,0,29.27,0,877.05,445.43
20,14,2131.4,7.58,1398,6,241.08,0,1410.19,533.63
13,9,3143.18,5.72,146,2,328.43,0,1283.51,1034.13
0,7,4953.68,12.34,1,6,-265.75,0,1360.95,670.71
4,33,1659.95,4.18,497,4,597.92,1,488.04,874.53
7,81,2474.31,7.33,635,2,293.77,0,1496.83,601.74
2,47,3112.6,7.63,360,0,359.05,1,723.92,844.89
0,92,1561.16,7.25,1077,5,141.07,0,879.74,485.95
0,3,149.0,9.8,158,2,520.76,1,1125.64,340.3
1,28,618.49,13.69,80,1,-199.19,0,1660.21,43.94
6,35,410.49,12.58,896,5,320.04,1,1759.17,246.4
8,89,3351.49,10.33,169,3,-124.43,0,1744.41,564.81
20,84,4069.22,7.98,1422,6,-106.34,0,673.05,786.23
11,55,4629.86,6.34,98,2,54.94,0,787.26,1130.49
6,42,137.8,11.31,895,3,17.36,1,1462.6,75.1
15,63,4628.03,14.98,752,0,-125.09,0,1454.12,670.6
17,62,2886.28,15.08,921,5,-390.83,0,1377.23,404.35
5,47,289.07,9.82,92,3,-471.07,0,1316.95,10.0
8,15,1045.96,13.13,694,2,-476.17,0,851.88,10.0
11,61,2826.47,12.31,279,5,170.87,1,1643.73,600.97
18,100,1348.15,7.48,1289,5,711.77,0,846.99,674.86
17,7,2467.26,13.05,2,5,22.89,1,1597.01,506.78
13,83,1609.04,12.51,80,3,-79.51,0,1786.99,198.32
7,66,4659.37,5.95,836,0,177.27,1,1172.15,1438.61
10,86,3737.51,4.75,167,4,324.47,1,1626.46,1107.72
0,20,399.62,7.57,1194,6,-333.79,0,1631.88,10.0
13,5,1394.21,13.76,892,5,-241.7,1,847.85,161.3
16,27,3428.28,5.83,160,3,76.05,0,1135.53,959.73
13,12,1446.6,8.71,444,0,598.65,1,738.14,635.36
7,69,4932.95,7.93,1022,3,807.48,1,785.35,1651.81
19,37,141.77,6.38,828,0,2.49,0,1122.15,86.52
8,17,3672.01,5.73,63,3,-297.26,0,1037.71,808.93
2,18,1003.69,12.91,162,5,-37.01,0,1122.89,102.32
4,71,1063.7,5.98,163,1,-174.47,1,861.23,224.87
16,81,1101.8,12.75,805,2,93.63,0,1699.59,192.38
15,99,1255.29,9.33,892,2,685.52,1,1730.64,657.26
5,27,501.5,11.73,577,2,171.68,1,703.55,168.61
14,5,2014.18,10.95,748,4,-126.03,0,1478.42,247.11
16,64,2265.19,4.74,1008,6,606.95,1,388.45,1104.68
13,23,3253.07,9.66,220,4,186.99,1,968.29,770.62
11,69,546.2,5.06,107,4,-75.11,0,1334.9,68.49
7,1,2031.11,5.43,36,3,-107.26,1,1720.02,577.7
7,60,2461.34,7.75,973,6,513.04,0,525.66,773.58
12,29,1060.48,5.18,966,4,249.2,0,342.63,481.5
17,97,2934.25,11.73,1283,3,-214.76,1,1344.08,419.85
11,68,2364.22,10.58,294,5,640.23,1,1101.67,794.65
9,0,4532.45,8.02,477,2,114.12,0,746.35,1021.8
11,77,850.11,7.72,420,2,408.2,0,897.86,355.18
18,57,2022.92,9.83,809,6,-642.88,0,1228.86,10.0
4,100,1547.93,10.36,961,0,-147.23,0,566.41,205.88
8,63,3447.93,6.07,857,0,303.37,0,707.0,897.86
13,6,1633.52,5.44,197,0,-125.92,0,1511.66,337.49
3,67,458.31,10.24,1373,0,-45.14,0,1269.04,48.43
1,22,986.96,8.34,1079,6,564.01,0,426.27,474.59
20,44,1980.73,5.92,1019,6,256.72,0,327.5,694.16
9,72,3986.19,9.92,1024,0,311.99,0,505.75,1023.28
5,88,731.84,8.48,526,2,867.11,0,893.0,582.54
11,40,2023.03,12.89,918,2,139.85,0,1058.19,412.47
3,53,2334.07,9.64,525,5,245.77,0,776.78,493.66
17,20,2503.45,14.71,60,1,289.86,0,1150.92,629.03
1,93,4996.59,6.7,1158,5,578.69,1,1379.49,1419.13
11,51,4668.09,6.11,519,4,865.07,1,388.34,1638.07
13,94,831.3,9.63,176,4,-305.55,0,1647.31,10.0
2,93,3651.21,11.57,339,1,137.77,0,682.51,724.55
2,32,2242.05,8.65,380,1,1227.58,1,390.39,1123.06
8,84,1982.54,7.78,1290,4,551.73,1,1380.32,765.48
3,48,3098.66,7.04,898,2,291.22,0,882.45,912.6
15,74,2478.41,6.94,33,1,-283.45,0,920.41,364.14
